datetime,server_id,cpu_utilization,free_memory,session_count
2019-03-07 02:00:00,136,0.57,0.4,67
2019-03-07 03:00:00,136,0.6,0.4,70
2019-03-07 04:00:00,136,0.61,0.36,64
2019-03-07 05:00:00,136,0.56,0.4,65
2019-03-07 06:00:00,136,0.6,0.37,66
2019-03-07 07:00:00,136,0.58,0.4,64
2019-03-07 08:00:00,136,0.65,0.39,68
2019-03-07 09:00:00,136,0.66,0.38,64
2019-03-07 10:00:00,136,0.63,0.43,63
2019-03-07 11:00:00,136,0.56,0.38,64
2019-03-07 12:00:00,136,0.59,0.37,67
2019-03-07 13:00:00,136,0.62,0.42,68
2019-03-07 14:00:00,136,0.63,0.38,66
2019-03-07 15:00:00,136,0.57,0.42,69
2019-03-07 16:00:00,136,0.57,0.4,66
2019-03-07 17:00:00,136,0.62,0.44,68
2019-03-07 18:00:00,136,0.55,0.35,70
2019-03-07 19:00:00,136,0.6,0.35,63
2019-03-07 20:00:00,136,0.58,0.41,72
2019-03-07 21:00:00,136,0.6,0.39,71
2019-03-07 22:00:00,136,0.62,0.39,70
2019-03-07 23:00:00,136,0.56,0.37,64
2019-03-08 00:00:00,136,0.57,0.33,65
2019-03-08 01:00:00,136,0.62,0.39,67
2019-03-08 02:00:00,136,0.55,0.38,62
2019-03-08 03:00:00,136,0.6,0.41,67
2019-03-08 04:00:00,136,0.57,0.39,68
2019-03-08 05:00:00,136,0.58,0.45,64
2019-03-08 06:00:00,136,0.58,0.39,64
2019-03-08 07:00:00,136,0.64,0.4,73
2019-03-08 08:00:00,136,0.6,0.35,71
2019-03-08 09:00:00,136,0.63,0.39,67
2019-03-08 10:00:00,136,0.61,0.4,62
2019-03-08 11:00:00,136,0.57,0.41,64
2019-03-08 12:00:00,136,0.66,0.42,66
2019-03-08 13:00:00,136,0.58,0.41,70
2019-03-08 14:00:00,136,0.55,0.38,68
2019-03-08 15:00:00,136,0.6,0.37,65
2019-03-08 16:00:00,136,0.65,0.42,65
2019-03-08 17:00:00,136,0.59,0.39,66
2019-03-08 18:00:00,136,0.56,0.4,69
2019-03-08 19:00:00,136,0.57,0.36,67
2019-03-08 20:00:00,136,0.59,0.35,65
2019-03-08 21:00:00,136,0.57,0.32,65
2019-03-08 22:00:00,136,0.61,0.35,70
2019-03-08 23:00:00,136,0.62,0.37,66
2019-03-09 00:00:00,136,0.64,0.43,69
2019-03-09 01:00:00,136,0.55,0.4,67
2019-03-09 02:00:00,136,0.66,0.42,67
2019-03-09 03:00:00,136,0.61,0.42,63
2019-03-09 04:00:00,136,0.58,0.35,70
2019-03-09 05:00:00,136,0.59,0.38,67
2019-03-09 06:00:00,136,0.6,0.41,65
2019-03-09 07:00:00,136,0.64,0.34,72
2019-03-09 08:00:00,136,0.62,0.42,72
2019-03-09 09:00:00,136,0.6,0.31,70
2019-03-09 10:00:00,136,0.6,0.44,70
2019-03-09 11:00:00,136,0.61,0.33,64
2019-03-09 12:00:00,136,0.63,0.36,67
2019-03-09 13:00:00,136,0.69,0.41,71
2019-03-09 14:00:00,136,0.66,0.37,70
2019-03-09 15:00:00,136,0.6,0.42,64
2019-03-09 16:00:00,136,0.62,0.38,66
2019-03-09 17:00:00,136,0.63,0.38,63
2019-03-09 18:00:00,136,0.63,0.38,62
2019-03-09 19:00:00,136,0.55,0.35,68
2019-03-09 20:00:00,136,0.63,0.39,61
2019-03-09 21:00:00,136,0.67,0.44,68
2019-03-09 22:00:00,136,0.62,0.38,71
2019-03-09 23:00:00,136,0.58,0.36,69
2019-03-10 00:00:00,136,0.6,0.37,65
2019-03-10 01:00:00,136,0.59,0.39,68
2019-03-10 02:00:00,136,0.61,0.41,67
2019-03-10 03:00:00,136,0.64,0.41,67
2019-03-10 04:00:00,136,0.63,0.42,65
2019-03-10 05:00:00,136,0.66,0.4,66
2019-03-10 06:00:00,136,0.61,0.38,66
2019-03-10 07:00:00,136,0.58,0.4,62
2019-03-10 08:00:00,136,0.59,0.42,65
2019-03-10 09:00:00,136,0.65,0.36,64
2019-03-10 10:00:00,136,0.56,0.37,71
2019-03-10 11:00:00,136,0.61,0.42,73
2019-03-10 12:00:00,136,0.61,0.39,65
2019-03-10 13:00:00,136,0.63,0.46,69
2019-03-10 14:00:00,136,0.56,0.36,65
2019-03-10 15:00:00,136,0.58,0.4,69
2019-03-10 16:00:00,136,0.58,0.4,70
2019-03-10 17:00:00,136,0.61,0.37,64
2019-03-10 18:00:00,136,0.65,0.34,68
2019-03-10 19:00:00,136,0.6,0.37,70
2019-03-10 20:00:00,136,0.66,0.46,68
2019-03-10 21:00:00,136,0.57,0.38,68
2019-03-10 22:00:00,136,0.58,0.39,67
2019-03-10 23:00:00,136,0.63,0.33,64
2019-03-11 00:00:00,136,0.6,0.39,65
2019-03-11 01:00:00,136,0.59,0.46,75
2019-03-11 02:00:00,136,0.64,0.36,67
2019-03-11 03:00:00,136,0.55,0.44,67
2019-03-11 04:00:00,136,0.62,0.38,62
2019-03-11 05:00:00,136,0.6,0.37,65
2019-03-11 06:00:00,136,0.6,0.31,67
2019-03-11 07:00:00,136,0.57,0.39,72
2019-03-11 08:00:00,136,0.6,0.44,63
2019-03-11 09:00:00,136,0.6,0.33,68
2019-03-11 10:00:00,136,0.63,0.33,69
2019-03-11 11:00:00,136,0.62,0.37,66
2019-03-11 12:00:00,136,0.62,0.35,69
2019-03-11 13:00:00,136,0.63,0.38,66
2019-03-11 14:00:00,136,0.64,0.41,70
2019-03-11 15:00:00,136,0.55,0.35,70
2019-03-11 16:00:00,136,0.64,0.41,68
2019-03-11 17:00:00,136,0.57,0.37,63
2019-03-11 18:00:00,136,0.58,0.43,67
2019-03-11 19:00:00,136,0.62,0.41,71
2019-03-11 20:00:00,136,0.54,0.44,63
2019-03-11 21:00:00,136,0.62,0.43,67
2019-03-11 22:00:00,136,0.61,0.37,67
2019-03-11 23:00:00,136,0.55,0.37,70
2019-03-12 00:00:00,136,0.62,0.36,63
2019-03-12 01:00:00,136,0.6,0.38,65
2019-03-12 02:00:00,136,0.59,0.38,70
2019-03-12 03:00:00,136,0.57,0.44,71
2019-03-12 04:00:00,136,0.54,0.42,67
2019-03-12 05:00:00,136,0.6,0.36,65
2019-03-12 06:00:00,136,0.58,0.37,67
2019-03-12 07:00:00,136,0.56,0.42,71
2019-03-12 08:00:00,136,0.61,0.42,66
2019-03-12 09:00:00,136,0.6,0.41,67
2019-03-12 10:00:00,136,0.6,0.39,62
2019-03-12 11:00:00,136,0.63,0.34,69
2019-03-12 12:00:00,136,0.58,0.42,68
2019-03-12 13:00:00,136,0.61,0.36,64
2019-03-12 14:00:00,136,0.61,0.4,65
2019-03-12 15:00:00,136,0.64,0.33,69
2019-03-12 16:00:00,136,0.65,0.38,67
2019-03-12 17:00:00,136,0.57,0.37,67
2019-03-12 18:00:00,136,0.56,0.41,70
2019-03-12 19:00:00,136,0.65,0.39,61
2019-03-12 20:00:00,136,0.61,0.42,68
2019-03-12 21:00:00,136,0.62,0.46,68
2019-03-12 22:00:00,136,0.59,0.4,71
2019-03-12 23:00:00,136,0.68,0.42,67
2019-03-13 00:00:00,136,0.62,0.42,73
2019-03-13 01:00:00,136,0.66,0.38,66
2019-03-13 02:00:00,136,0.64,0.38,70
2019-03-13 03:00:00,136,0.65,0.46,71
2019-03-13 04:00:00,136,0.55,0.39,67
2019-03-13 05:00:00,136,0.6,0.43,66
2019-03-13 06:00:00,136,0.61,0.34,68
2019-03-13 07:00:00,136,0.56,0.43,67
2019-03-13 08:00:00,136,0.63,0.36,63
2019-03-13 09:00:00,136,0.64,0.35,69
2019-03-13 10:00:00,136,0.63,0.41,66
2019-03-13 11:00:00,136,0.63,0.44,71
2019-03-13 12:00:00,136,0.66,0.36,70
2019-03-13 13:00:00,136,0.59,0.34,73
2019-03-13 14:00:00,136,0.63,0.42,67
2019-03-13 15:00:00,136,0.65,0.39,69
2019-03-13 16:00:00,136,0.58,0.41,74
2019-03-13 17:00:00,136,0.58,0.41,67
2019-03-13 18:00:00,136,0.64,0.41,61
2019-03-13 19:00:00,136,0.61,0.46,71
2019-03-13 20:00:00,136,0.66,0.39,64
2019-03-13 21:00:00,136,0.69,0.4,67
2019-03-13 22:00:00,136,0.58,0.43,72
2019-03-13 23:00:00,136,0.59,0.36,73
2019-03-14 00:00:00,136,0.61,0.37,65
2019-03-14 01:00:00,136,0.59,0.38,63
2019-03-14 02:00:00,136,0.65,0.4,62
2019-03-14 03:00:00,136,0.64,0.4,65
2019-03-14 04:00:00,136,0.56,0.38,68
2019-03-14 05:00:00,136,0.64,0.36,64
2019-03-14 06:00:00,136,0.6,0.46,64
2019-03-14 07:00:00,136,0.53,0.41,66
2019-03-14 08:00:00,136,0.65,0.44,66
2019-03-14 09:00:00,136,0.67,0.37,69
2019-03-14 10:00:00,136,0.58,0.46,68
2019-03-14 11:00:00,136,0.63,0.36,71
2019-03-14 12:00:00,136,0.61,0.41,67
2019-03-14 13:00:00,136,0.6,0.34,68
2019-03-14 14:00:00,136,0.58,0.34,69
2019-03-14 15:00:00,136,0.64,0.4,70
2019-03-14 16:00:00,136,0.62,0.39,67
2019-03-14 17:00:00,136,0.56,0.45,69
2019-03-14 18:00:00,136,0.65,0.44,63
2019-03-14 19:00:00,136,0.58,0.33,73
2019-03-14 20:00:00,136,0.64,0.39,69
2019-03-14 21:00:00,136,0.63,0.4,70
2019-03-14 22:00:00,136,0.58,0.34,71
2019-03-14 23:00:00,136,0.67,0.36,68
2019-03-15 00:00:00,136,0.59,0.43,66
2019-03-15 01:00:00,136,0.62,0.43,65
2019-03-15 02:00:00,136,0.58,0.37,71
2019-03-15 03:00:00,136,0.56,0.39,65
2019-03-15 04:00:00,136,0.6,0.42,69
2019-03-15 05:00:00,136,0.61,0.36,65
2019-03-15 06:00:00,136,0.6,0.43,71
2019-03-15 07:00:00,136,0.61,0.33,67
2019-03-15 08:00:00,136,0.69,0.43,69
2019-03-15 09:00:00,136,0.58,0.42,69
2019-03-15 10:00:00,136,0.57,0.44,64
2019-03-15 11:00:00,136,0.59,0.42,64
2019-03-15 12:00:00,136,0.59,0.36,68
2019-03-15 13:00:00,136,0.59,0.43,68
2019-03-15 14:00:00,136,0.63,0.44,64
2019-03-15 15:00:00,136,0.64,0.41,70
2019-03-15 16:00:00,136,0.63,0.32,67
2019-03-15 17:00:00,136,0.57,0.38,70
2019-03-15 18:00:00,136,0.6,0.41,64
2019-03-15 19:00:00,136,0.61,0.32,64
2019-03-15 20:00:00,136,0.61,0.37,68
2019-03-15 21:00:00,136,0.6,0.33,65
2019-03-15 22:00:00,136,0.58,0.39,69
2019-03-15 23:00:00,136,0.67,0.4,67
2019-03-16 00:00:00,136,0.58,0.39,66
2019-03-16 01:00:00,136,0.59,0.46,67
2019-03-16 02:00:00,136,0.61,0.34,64
2019-03-16 03:00:00,136,0.62,0.38,69
2019-03-16 04:00:00,136,0.6,0.39,73
2019-03-16 05:00:00,136,0.62,0.4,68
2019-03-16 06:00:00,136,0.66,0.43,66
2019-03-16 07:00:00,136,0.59,0.44,64
2019-03-16 08:00:00,136,0.62,0.41,67
2019-03-16 09:00:00,136,0.68,0.32,66
2019-03-16 10:00:00,136,0.59,0.38,62
2019-03-16 11:00:00,136,0.57,0.4,64
2019-03-16 12:00:00,136,0.58,0.4,65
2019-03-16 13:00:00,136,0.57,0.43,65
2019-03-16 14:00:00,136,0.6,0.44,65
2019-03-16 15:00:00,136,0.59,0.39,70
2019-03-16 16:00:00,136,0.6,0.43,62
2019-03-16 17:00:00,136,0.6,0.45,67
2019-03-16 18:00:00,136,0.59,0.41,66
2019-03-16 19:00:00,136,0.58,0.39,67
2019-03-16 20:00:00,136,0.6,0.42,66
2019-03-16 21:00:00,136,0.64,0.37,73
2019-03-16 22:00:00,136,0.63,0.45,64
2019-03-16 23:00:00,136,0.57,0.34,61
2019-03-17 00:00:00,136,0.68,0.38,70
2019-03-17 01:00:00,136,0.6,0.34,72
2019-03-17 02:00:00,136,0.6,0.36,64
2019-03-17 03:00:00,136,0.59,0.42,67
2019-03-17 04:00:00,136,0.64,0.31,67
2019-03-17 05:00:00,136,0.66,0.37,65
2019-03-17 06:00:00,136,0.56,0.4,69
2019-03-17 07:00:00,136,0.6,0.38,60
2019-03-17 08:00:00,136,0.58,0.35,73
2019-03-17 09:00:00,136,0.59,0.36,68
2019-03-17 10:00:00,136,0.63,0.4,66
2019-03-17 11:00:00,136,0.6,0.39,67
2019-03-17 12:00:00,136,0.61,0.42,74
2019-03-17 13:00:00,136,0.61,0.43,68
2019-03-17 14:00:00,136,0.57,0.36,69
2019-03-17 15:00:00,136,0.63,0.43,71
2019-03-17 16:00:00,136,0.56,0.43,68
2019-03-17 17:00:00,136,0.55,0.43,71
2019-03-17 18:00:00,136,0.64,0.39,67
2019-03-17 19:00:00,136,0.63,0.36,62
2019-03-17 20:00:00,136,0.64,0.4,69
2019-03-17 21:00:00,136,0.6,0.44,66
2019-03-17 22:00:00,136,0.56,0.38,65
2019-03-17 23:00:00,136,0.58,0.41,68
2019-03-18 00:00:00,136,0.59,0.42,72
2019-03-18 01:00:00,136,0.66,0.37,65
2019-03-18 02:00:00,136,0.6,0.41,73
2019-03-18 03:00:00,136,0.58,0.44,69
2019-03-18 04:00:00,136,0.62,0.42,76
2019-03-18 05:00:00,136,0.56,0.37,68
2019-03-18 06:00:00,136,0.56,0.45,69
2019-03-18 07:00:00,136,0.58,0.38,68
2019-03-18 08:00:00,136,0.54,0.39,60
2019-03-18 09:00:00,136,0.6,0.41,68
2019-03-18 10:00:00,136,0.65,0.4,73
2019-03-18 11:00:00,136,0.56,0.41,72
2019-03-18 12:00:00,136,0.65,0.4,64
2019-03-18 13:00:00,136,0.61,0.4,70
2019-03-18 14:00:00,136,0.55,0.45,69
2019-03-18 15:00:00,136,0.56,0.44,68
2019-03-18 16:00:00,136,0.54,0.43,62
2019-03-18 17:00:00,136,0.57,0.39,65
2019-03-18 18:00:00,136,0.59,0.31,66
2019-03-18 19:00:00,136,0.52,0.36,70
2019-03-18 20:00:00,136,0.64,0.44,65
2019-03-18 21:00:00,136,0.59,0.44,66
2019-03-18 22:00:00,136,0.63,0.38,74
2019-03-18 23:00:00,136,0.6,0.41,68
2019-03-19 00:00:00,136,0.57,0.4,71
2019-03-19 01:00:00,136,0.61,0.35,69
2019-03-19 02:00:00,136,0.57,0.34,68
2019-03-19 03:00:00,136,0.6,0.38,65
2019-03-19 04:00:00,136,0.61,0.38,74
2019-03-19 05:00:00,136,0.61,0.37,68
2019-03-19 06:00:00,136,0.53,0.41,65
2019-03-19 07:00:00,136,0.61,0.39,71
2019-03-19 08:00:00,136,0.61,0.36,66
2019-03-19 09:00:00,136,0.64,0.41,66
2019-03-19 10:00:00,136,0.68,0.43,68
2019-03-19 11:00:00,136,0.64,0.38,72
2019-03-19 12:00:00,136,0.6,0.34,71
2019-03-19 13:00:00,136,0.56,0.34,66
2019-03-19 14:00:00,136,0.61,0.42,63
2019-03-19 15:00:00,136,0.62,0.41,64
2019-03-19 16:00:00,136,0.61,0.44,70
2019-03-19 17:00:00,136,0.61,0.36,70
2019-03-19 18:00:00,136,0.62,0.36,63
2019-03-19 19:00:00,136,0.57,0.36,67
2019-03-19 20:00:00,136,0.56,0.31,67
2019-03-19 21:00:00,136,0.57,0.38,73
2019-03-19 22:00:00,136,0.64,0.43,68
2019-03-19 23:00:00,136,0.63,0.45,63
2019-03-20 00:00:00,136,0.64,0.42,67
2019-03-20 01:00:00,136,0.58,0.42,68
2019-03-20 02:00:00,136,0.6,0.36,66
2019-03-20 03:00:00,136,0.57,0.38,67
2019-03-20 04:00:00,136,0.55,0.43,70
2019-03-20 05:00:00,136,0.58,0.41,74
2019-03-20 06:00:00,136,0.6,0.41,66
2019-03-20 07:00:00,136,0.62,0.38,70
2019-03-20 08:00:00,136,0.63,0.44,68
2019-03-20 09:00:00,136,0.6,0.39,66
2019-03-20 10:00:00,136,0.62,0.29,66
2019-03-20 11:00:00,136,0.64,0.41,69
2019-03-20 12:00:00,136,0.69,0.41,68
2019-03-20 13:00:00,136,0.54,0.38,66
2019-03-20 14:00:00,136,0.53,0.36,70
2019-03-20 15:00:00,136,0.6,0.35,60
2019-03-20 16:00:00,136,0.62,0.41,69
2019-03-20 17:00:00,136,0.65,0.41,64
2019-03-20 18:00:00,136,0.64,0.4,71
2019-03-20 19:00:00,136,0.6,0.39,65
2019-03-20 20:00:00,136,0.61,0.41,65
2019-03-20 21:00:00,136,0.63,0.36,66
2019-03-20 22:00:00,136,0.65,0.45,66
2019-03-20 23:00:00,136,0.59,0.34,66
2019-03-21 00:00:00,136,0.65,0.4,75
2019-03-21 01:00:00,136,0.59,0.44,69
2019-03-21 02:00:00,136,0.6,0.41,72
2019-03-21 03:00:00,136,0.64,0.38,68
2019-03-21 04:00:00,136,0.65,0.39,66
2019-03-21 05:00:00,136,0.56,0.36,62
2019-03-21 06:00:00,136,0.6,0.34,67
2019-03-21 07:00:00,136,0.56,0.36,65
2019-03-21 08:00:00,136,0.64,0.42,68
2019-03-21 09:00:00,136,0.58,0.39,66
2019-03-21 10:00:00,136,0.6,0.4,68
2019-03-21 11:00:00,136,0.58,0.42,70
2019-03-21 12:00:00,136,0.65,0.39,71
2019-03-21 13:00:00,136,0.6,0.4,70
2019-03-21 14:00:00,136,0.57,0.46,70
2019-03-21 15:00:00,136,0.57,0.44,70
2019-03-21 16:00:00,136,0.58,0.36,67
2019-03-21 17:00:00,136,0.58,0.37,73
2019-03-21 18:00:00,136,0.63,0.4,68
2019-03-21 19:00:00,136,0.59,0.47,68
2019-03-21 20:00:00,136,0.64,0.35,70
2019-03-21 21:00:00,136,0.52,0.35,70
2019-03-21 22:00:00,136,0.61,0.42,68
2019-03-21 23:00:00,136,0.63,0.39,68
2019-03-22 00:00:00,136,0.58,0.44,68
2019-03-22 01:00:00,136,0.64,0.38,72
2019-03-22 02:00:00,136,0.61,0.37,63
2019-03-22 03:00:00,136,0.62,0.37,64
2019-03-22 04:00:00,136,0.66,0.34,71
2019-03-22 05:00:00,136,0.65,0.39,67
2019-03-22 06:00:00,136,0.64,0.46,62
2019-03-22 07:00:00,136,0.53,0.37,67
2019-03-22 08:00:00,136,0.64,0.42,62
2019-03-22 09:00:00,136,0.61,0.38,73
2019-03-22 10:00:00,136,0.63,0.36,71
2019-03-22 11:00:00,136,0.56,0.36,63
2019-03-22 12:00:00,136,0.59,0.33,71
2019-03-22 13:00:00,136,0.63,0.36,68
2019-03-22 14:00:00,136,0.6,0.46,69
2019-03-22 15:00:00,136,0.6,0.39,72
2019-03-22 16:00:00,136,0.61,0.42,69
2019-03-22 17:00:00,136,0.59,0.41,72
2019-03-22 18:00:00,136,0.58,0.3,69
2019-03-22 19:00:00,136,0.64,0.36,67
2019-03-22 20:00:00,136,0.68,0.42,65
2019-03-22 21:00:00,136,0.56,0.4,68
2019-03-22 22:00:00,136,0.51,0.43,63
2019-03-22 23:00:00,136,0.55,0.4,69
2019-03-23 00:00:00,136,0.58,0.43,69
2019-03-23 01:00:00,136,0.62,0.45,74
2019-03-23 02:00:00,136,0.62,0.38,62
2019-03-23 03:00:00,136,0.65,0.47,66
2019-03-23 04:00:00,136,0.6,0.38,66
2019-03-23 05:00:00,136,0.58,0.47,68
2019-03-23 06:00:00,136,0.59,0.39,72
2019-03-23 07:00:00,136,0.64,0.34,64
2019-03-23 08:00:00,136,0.67,0.37,67
2019-03-23 09:00:00,136,0.6,0.4,64
2019-03-23 10:00:00,136,0.6,0.38,66
2019-03-23 11:00:00,136,0.61,0.41,72
2019-03-23 12:00:00,136,0.68,0.37,71
2019-03-23 13:00:00,136,0.63,0.39,69
2019-03-23 14:00:00,136,0.64,0.37,68
2019-03-23 15:00:00,136,0.59,0.35,68
2019-03-23 16:00:00,136,0.6,0.36,68
2019-03-23 17:00:00,136,0.52,0.38,69
2019-03-23 18:00:00,136,0.62,0.42,69
2019-03-23 19:00:00,136,0.65,0.41,67
2019-03-23 20:00:00,136,0.6,0.43,66
2019-03-23 21:00:00,136,0.58,0.4,70
2019-03-23 22:00:00,136,0.6,0.42,73
2019-03-23 23:00:00,136,0.63,0.39,70
2019-03-24 00:00:00,136,0.59,0.41,67
2019-03-24 01:00:00,136,0.59,0.43,68
2019-03-24 02:00:00,136,0.61,0.4,64
2019-03-24 03:00:00,136,0.6,0.39,66
2019-03-24 04:00:00,136,0.64,0.38,68
2019-03-24 05:00:00,136,0.62,0.38,72
2019-03-24 06:00:00,136,0.54,0.42,69
2019-03-24 07:00:00,136,0.57,0.41,69
2019-03-24 08:00:00,136,0.55,0.4,68
2019-03-24 09:00:00,136,0.63,0.38,67
2019-03-24 10:00:00,136,0.6,0.4,70
2019-03-24 11:00:00,136,0.62,0.47,70
2019-03-24 12:00:00,136,0.63,0.38,69
2019-03-24 13:00:00,136,0.62,0.42,66
2019-03-24 14:00:00,136,0.58,0.36,70
2019-03-24 15:00:00,136,0.59,0.39,70
2019-03-24 16:00:00,136,0.64,0.38,70
2019-03-24 17:00:00,136,0.67,0.4,69
2019-03-24 18:00:00,136,0.7,0.37,67
2019-03-24 19:00:00,136,0.58,0.42,64
2019-03-24 20:00:00,136,0.59,0.34,69
2019-03-24 21:00:00,136,0.62,0.39,68
2019-03-24 22:00:00,136,0.6,0.4,70
2019-03-24 23:00:00,136,0.59,0.41,67
2019-03-25 00:00:00,136,0.58,0.46,67
2019-03-25 01:00:00,136,0.61,0.44,69
2019-03-25 02:00:00,136,0.56,0.42,66
2019-03-25 03:00:00,136,0.67,0.4,68
2019-03-25 04:00:00,136,0.65,0.38,73
2019-03-25 05:00:00,136,0.6,0.32,68
2019-03-25 06:00:00,136,0.59,0.4,65
2019-03-25 07:00:00,136,0.53,0.32,64
2019-03-25 08:00:00,136,0.61,0.42,65
2019-03-25 09:00:00,136,0.59,0.39,71
2019-03-25 10:00:00,136,0.62,0.46,65
2019-03-25 11:00:00,136,0.6,0.39,67
2019-03-25 12:00:00,136,0.58,0.41,59
2019-03-25 13:00:00,136,0.64,0.35,70
2019-03-25 14:00:00,136,0.57,0.4,68
2019-03-25 15:00:00,136,0.62,0.37,69
2019-03-25 16:00:00,136,0.66,0.36,68
2019-03-25 17:00:00,136,0.6,0.41,62
2019-03-25 18:00:00,136,0.56,0.34,68
2019-03-25 19:00:00,136,0.65,0.36,67
2019-03-25 20:00:00,136,0.62,0.44,71
2019-03-25 21:00:00,136,0.56,0.42,68
2019-03-25 22:00:00,136,0.57,0.39,62
2019-03-25 23:00:00,136,0.58,0.38,70
2019-03-26 00:00:00,136,0.57,0.32,65
2019-03-26 01:00:00,136,0.61,0.37,76
2019-03-26 02:00:00,136,0.64,0.41,64
2019-03-26 03:00:00,136,0.61,0.37,68
2019-03-26 04:00:00,136,0.6,0.41,70
2019-03-26 05:00:00,136,0.65,0.41,63
2019-03-26 06:00:00,136,0.64,0.44,70
2019-03-26 07:00:00,136,0.58,0.42,65
2019-03-26 08:00:00,136,0.61,0.42,71
2019-03-26 09:00:00,136,0.56,0.36,67
2019-03-26 10:00:00,136,0.59,0.45,73
2019-03-26 11:00:00,136,0.6,0.4,68
2019-03-26 12:00:00,136,0.65,0.4,61
2019-03-26 13:00:00,136,0.64,0.38,70
2019-03-26 14:00:00,136,0.63,0.4,68
2019-03-26 15:00:00,136,0.6,0.32,67
2019-03-26 16:00:00,136,0.54,0.39,66
2019-03-26 17:00:00,136,0.64,0.41,68
2019-03-26 18:00:00,136,0.56,0.45,69
2019-03-26 19:00:00,136,0.63,0.43,66
2019-03-26 20:00:00,136,0.65,0.39,68
2019-03-26 21:00:00,136,0.59,0.39,64
2019-03-26 22:00:00,136,0.59,0.37,69
2019-03-26 23:00:00,136,0.64,0.43,68
2019-03-27 00:00:00,136,0.59,0.37,65
2019-03-27 01:00:00,136,0.6,0.42,64
2019-03-27 02:00:00,136,0.62,0.43,67
2019-03-27 03:00:00,136,0.6,0.39,67
2019-03-27 04:00:00,136,0.62,0.41,70
2019-03-27 05:00:00,136,0.65,0.4,65
2019-03-27 06:00:00,136,0.66,0.39,69
2019-03-27 07:00:00,136,0.63,0.38,68
2019-03-27 08:00:00,136,0.64,0.41,69
2019-03-27 09:00:00,136,0.63,0.4,64
2019-03-27 10:00:00,136,0.55,0.43,69
2019-03-27 11:00:00,136,0.62,0.35,74
2019-03-27 12:00:00,136,0.58,0.36,60
2019-03-27 13:00:00,136,0.54,0.41,70
2019-03-27 14:00:00,136,0.65,0.43,69
2019-03-27 15:00:00,136,0.61,0.35,61
2019-03-27 16:00:00,136,0.6,0.34,65
2019-03-27 17:00:00,136,0.63,0.44,63
2019-03-27 18:00:00,136,0.57,0.41,69
2019-03-27 19:00:00,136,0.65,0.4,68
2019-03-27 20:00:00,136,0.52,0.4,70
2019-03-27 21:00:00,136,0.63,0.36,72
2019-03-27 22:00:00,136,0.63,0.36,68
2019-03-27 23:00:00,136,0.58,0.38,69
2019-03-28 00:00:00,136,0.62,0.36,72
2019-03-28 01:00:00,136,0.61,0.33,67
2019-03-28 02:00:00,136,0.58,0.44,71
2019-03-28 03:00:00,136,0.62,0.43,69
2019-03-28 04:00:00,136,0.61,0.37,68
2019-03-28 05:00:00,136,0.63,0.36,68
2019-03-28 06:00:00,136,0.6,0.38,65
2019-03-28 07:00:00,136,0.58,0.45,69
2019-03-28 08:00:00,136,0.59,0.48,66
2019-03-28 09:00:00,136,0.62,0.42,70
2019-03-28 10:00:00,136,0.61,0.41,70
2019-03-28 11:00:00,136,0.68,0.34,67
2019-03-28 12:00:00,136,0.58,0.42,70
2019-03-28 13:00:00,136,0.57,0.47,65
2019-03-28 14:00:00,136,0.67,0.44,66
2019-03-28 15:00:00,136,0.62,0.36,71
2019-03-28 16:00:00,136,0.66,0.4,68
2019-03-28 17:00:00,136,0.6,0.46,67
2019-03-28 18:00:00,136,0.57,0.46,71
2019-03-28 19:00:00,136,0.63,0.39,67
2019-03-28 20:00:00,136,0.64,0.42,70
2019-03-28 21:00:00,136,0.62,0.37,71
2019-03-28 22:00:00,136,0.59,0.45,68
2019-03-28 23:00:00,136,0.66,0.44,59
2019-03-29 00:00:00,136,0.61,0.43,65
2019-03-29 01:00:00,136,0.63,0.4,66
2019-03-29 02:00:00,136,0.59,0.34,59
2019-03-29 03:00:00,136,0.58,0.39,65
2019-03-29 04:00:00,136,0.63,0.42,69
2019-03-29 05:00:00,136,0.61,0.46,64
2019-03-29 06:00:00,136,0.57,0.45,72
2019-03-29 07:00:00,136,0.56,0.4,72
2019-03-29 08:00:00,136,0.64,0.39,66
2019-03-29 09:00:00,136,0.64,0.32,66
2019-03-29 10:00:00,136,0.58,0.42,71
2019-03-29 11:00:00,136,0.63,0.32,67
2019-03-29 12:00:00,136,0.62,0.37,63
2019-03-29 13:00:00,136,0.64,0.42,67
2019-03-29 14:00:00,136,0.63,0.43,70
2019-03-29 15:00:00,136,0.62,0.41,70
2019-03-29 16:00:00,136,0.57,0.36,72
2019-03-29 17:00:00,136,0.63,0.37,68
2019-03-29 18:00:00,136,0.6,0.45,67
2019-03-29 19:00:00,136,0.6,0.34,67
2019-03-29 20:00:00,136,0.62,0.41,66
2019-03-29 21:00:00,136,0.6,0.41,67
2019-03-29 22:00:00,136,0.63,0.4,73
2019-03-29 23:00:00,136,0.62,0.37,67
2019-03-30 00:00:00,136,0.58,0.34,63
2019-03-30 01:00:00,136,0.61,0.39,67
2019-03-30 02:00:00,136,0.58,0.44,69
2019-03-30 03:00:00,136,0.59,0.38,69
2019-03-30 04:00:00,136,0.56,0.44,68
2019-03-30 05:00:00,136,0.55,0.39,68
2019-03-30 06:00:00,136,0.58,0.42,70
2019-03-30 07:00:00,136,0.62,0.5,65
2019-03-30 08:00:00,136,0.64,0.45,69
